14:32:02:663,EVENT, menu button clicked.
14:32:03:631,MESSAGE,Newrun Application Exit program...[NEWRUN13]
14:34:36:735,MESSAGE,"NEWRUN Series Application Start : Model = NEWRUN13, Language 한국어"
14:34:37:468,EVENT,Load today's Log file button clicked.
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0072, MSG : (MB1103)X 캐리지 서보경고(No.10)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0097, MSG : (MB1011)DL LX 서보레디 Off(No.01)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0101, MSG : (MB1021)DL LY 서보레디 Off(No.02)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0105, MSG : (MB1031)DL LZ 서보레디 Off(No.03)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0109, MSG : (MB1111)DL 인버터레디 Off"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0161, MSG : (MB1041)DV VX 서보레디Off(No.04)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0165, MSG : (MB1051)DV VY 서보레디Off(No.05)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0169, MSG : (MB1061)DV VZ 서보레디Off(No.06"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0173, MSG : (MB1121)DV InverterReadyOff"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0225, MSG : (MB1071)DR RX 서보레디Off(No.07)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0229, MSG : (MB1081)DR RY 서보레디Off(No.08)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0233, MSG : (MB1091)DR RZ 서보레디Off(No.09)"
14:34:37:890,ALARM,"Alarm Occured - CODE : AL0237, MSG : (MB1131)DR InverterReadyOff"
14:35:23:941,EVENT,수동조정 menu button clicked.
14:35:25:048,EVENT,운전화면 menu button clicked.
14:42:51:958,EVENT, menu button clicked.
14:42:55:140,EVENT,수동조정 menu button clicked.
14:42:56:279,EVENT, menu button clicked.
14:43:00:398,EVENT,운전화면 menu button clicked.
14:43:01:911,EVENT, menu button clicked.
14:43:03:362,MESSAGE,Newrun Application Exit program...[NEWRUN13]
14:54:30:477,MESSAGE,"NEWRUN Series Application Start : Model = NEWRUN13, Language 한국어"
14:54:31:210,EVENT,Load today's Log file button clicked.
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0097, MSG : (MB1011)DL LX 서보레디 Off(No.01)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0101, MSG : (MB1021)DL LY 서보레디 Off(No.02)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0105, MSG : (MB1031)DL LZ 서보레디 Off(No.03)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0109, MSG : (MB1111)DL 인버터레디 Off"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0161, MSG : (MB1041)DV VX 서보레디Off(No.04)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0165, MSG : (MB1051)DV VY 서보레디Off(No.05)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0169, MSG : (MB1061)DV VZ 서보레디Off(No.06"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0173, MSG : (MB1121)DV InverterReadyOff"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0225, MSG : (MB1071)DR RX 서보레디Off(No.07)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0229, MSG : (MB1081)DR RY 서보레디Off(No.08)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0233, MSG : (MB1091)DR RZ 서보레디Off(No.09)"
14:54:31:740,ALARM,"Alarm Occured - CODE : AL0237, MSG : (MB1131)DR InverterReadyOff"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0097, MSG : (MB1011)DL LX 서보레디 Off(No.01)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0101, MSG : (MB1021)DL LY 서보레디 Off(No.02)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0105, MSG : (MB1031)DL LZ 서보레디 Off(No.03)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0109, MSG : (MB1111)DL 인버터레디 Off"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0161, MSG : (MB1041)DV VX 서보레디Off(No.04)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0165, MSG : (MB1051)DV VY 서보레디Off(No.05)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0169, MSG : (MB1061)DV VZ 서보레디Off(No.06"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0173, MSG : (MB1121)DV InverterReadyOff"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0225, MSG : (MB1071)DR RX 서보레디Off(No.07)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0229, MSG : (MB1081)DR RY 서보레디Off(No.08)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0233, MSG : (MB1091)DR RZ 서보레디Off(No.09)"
14:54:38:012,ALARM,"Alarm Cleared - CODE : AL0237, MSG : (MB1131)DR InverterReadyOff"
14:54:52:036,EVENT,Open recipe is D:\NEWRUN\recipe\기성역사 1.rcp for Working
14:54:52:052,MESSAGE,Transfer Start Hole Item datas...
14:54:52:520,MESSAGE,Transfer End Hole Item datas...[Hole count : 10]
14:54:54:844,EVENT,Changed Apply All Marking is FALSE from TRUE
14:54:54:860,MESSAGE,Transfer Start Hole Item datas...
14:54:55:203,MESSAGE,Transfer End Hole Item datas...[Hole count : 10]
16:22:51:834,EVENT,레시피 menu button clicked.
16:23:05:890,EVENT,Load file is RECIPE NAME
16:23:07:777,EVENT,Save recipe is C:\Users\NUVO-4022\Desktop\경산공장\경산 300 150\경산 300 1.txt
16:23:09:212,EVENT,운전화면 menu button clicked.
16:23:13:456,EVENT,Open recipe is D:\NEWRUN\recipe\경산 300 1.rcp for Working
16:23:13:456,MESSAGE,Transfer Start Hole Item datas...
16:23:13:830,MESSAGE,Transfer End Hole Item datas...[Hole count : 38]
16:42:57:981,EVENT,레시피 menu button clicked.
16:43:06:015,EVENT,Load file is RECIPE NAME
16:43:08:433,EVENT,Save recipe is C:\Users\NUVO-4022\Desktop\기성역사\기성역사 1.txt
16:43:10:805,EVENT,운전화면 menu button clicked.
16:43:14:876,EVENT,Open recipe is D:\NEWRUN\recipe\기성역사 1.rcp for Working
16:43:14:907,MESSAGE,Transfer Start Hole Item datas...
16:43:15:219,MESSAGE,Transfer End Hole Item datas...[Hole count : 10]
17:53:20:363,EVENT, menu button clicked.
17:53:22:843,EVENT, menu button clicked.
17:53:23:826,MESSAGE,Newrun Application Exit program...[NEWRUN13]
